numero_questao,gabarito,NU_PARAM_A,nu_param_B,NU_PARAM_C,ANO,enunciado,alternativas
82,C,1.31749,0.44063,0.18259,2019,"O Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) está investigando o extermínio de abelhas por intoxicação por agrotóxicos em colmeias de São Paulo e Minas Gerais. Os estudos com inseticidas do tipo neonicotinoides devem estar concluídos no primeiro semestre de 2015. Trata-se de um problema de escala mundial, presente, inclusive, em países do chamado primeiro mundo, e que traz, como consequência, grave ameaça aos seres vivos  do planeta, inclusive ao homem.Qual solução para o problema apresentado garante a produtividade da agricultura moderna?",A: Preservação da área de mata ciliar; B: Adoção da prática de adubação química; C: Utilização da técnica de controle biológico; D: Ampliação do modelo de monocultura tropical; E: Intensificação da drenagem do solo de várzea
83,C,1.40104,1.15692,0.09673,2019,"O cristianismo incorporou antigas práticas relativas ao fogo para criar uma festa sincrética. A igreja retomou a distância de seis meses entre os nascimentos de Jesus Cristo e João Batista e instituiu a data de comemoração a este último de tal maneira que as festas do solstício de verão europeu com suas tradicionais fogueiras se tornaram “fogueiras de São João”. A festa do fogo e da luz no entanto não foi imediatamente associada a São João Batista. Na Baixa Idade Média, algumas práticas tradicionais da festa (como banhos, danças e cantos) foram perseguidas por monges e bispos. A partir do Concílio de Trento  (1545-1563), a Igreja resolveu adotar celebrações em torno do fogo e associá-las à doutrina cristã.Com o objetivo de se fortalecer, a instituição mencionada no texto adotou as práticas descritas, que consistem em",A: promoção de atos ecumênicos; B: fomento de orientações bíblicas; C: apropriação de cerimônias seculares; D: retomada de ensinamentos apostólicos; E: ressignificação de rituais fundamentalistas
84,C,2.06585,1.48052,0.17341,2019,"Penso que não há um sujeito soberano, fundador, uma forma universal de sujeito que poderíamos encontrar em todos os lugares. Penso, pelo contrário, que o sujeito se constitui através das práticas de  sujeição ou, de maneira mais autônoma, através de práticas de liberação, de liberdade, como na Antiguidade — a partir, obviamente, de um certo número de regras, de estilos,  que podemos encontrar no meio cultural. (Michel Foucault)O texto de Michel Foucault  aponta que a subjetivação se efetiva numa dimensão","A: legal, pautada em preceitos jurídicos; B: racional, baseada em pressupostos lógicos; C: contingencial, processada em interações sociais; D: transcendental, efetivada em princípios religiosos; E: essencial, fundamentada em parâmetros substancialistas"
85,A,2.05925,0.34452,0.21848,2019,"TEXTO I – Novum Organum , de Francis BaconOs segredos da natureza se revelam mais sob a tortura dos experimentos do que no seu curso natural.TEXTO IIO ser humano, totalmente desintegrado do todo, não percebe mais as relações de equilíbrio da natureza.  Age de forma totalmente desarmônica sobre o ambiente, causando grandes desequilíbrios ambientais.Os textos indicam uma relação da sociedade diante da natureza caracterizada pela",A: objetificação do espaço físico; B: retomada do modelo criacionista; C: recuperação do legado ancestral; D: infalibilidade do método científico; E: formação da cosmovisão holística
86,D,2.34674,1.87883,0.11625,2019,"Origens do totalitarismo, Hanna ArendtEssa atmosfera de loucura e irrealidade, criada pela aparente ausência de propósitos, é a verdadeira cortina de ferro que esconde dos olhos do mundo todas as formas de campos de concentração. Vistos de fora, os campos e o que neles acontece só podem ser descritos com imagens extraterrenas, como se a vida fosse neles separada das finalidades deste mundo. Mais que o arame farpado, é a irrealidade dos detentos que ele confina que provoca uma crueldade tão incrível que termina levando à aceitação do extermínio como solução perfeitamente normal. A partir da análise da autora, no encontro das temporalidades históricas, evidencia-se uma crítica à naturalização do(a)","A: ideário nacional, que legitima as desigualdades sociais; B: alienação ideológica, que justifica as ações individuais; C: cosmologia religiosa, que sustenta as tradições hierárquicas; D: segregação humana, que fundamenta os projetos biopolíticos; E: enquadramento cultural, que favorece os comportamentos punitivos"
87,A,1.45676,1.3618,0.21595,2019,"Para Maquiavel, quando um homem decide dizer a verdade pondo em risco a própria integridade física, tal resolução diz respeito apenas a sua pessoa. Mas se esse mesmo homem é um chefe de Estado, os critérios pessoais não são mais adequados para decidir sobre ações cujas consequências se tornam tão amplas,  já que o prejuízo não será apenas individual,  mas coletivo. Nesse caso, conforme as circunstâncias e os fins a serem atingidos, pode-se decidir que o melhor para o bem comum seja mentir.O texto aponta uma inovação na teoria política na época moderna expressa na distinção entre",A: idealidade e efetividade da moral; B: nulidade e preservabilidade da liberdade; C: ilegalidade e legitimidade do governante; D: verificabilidade e possibilidade da verdade; E: objetividade e subjetividade do conhecimento
88,C,2.80224,0.44492,0.21353,2019,"A criação do Sistema Único de Saúde (SUS) como uma política para todos constitui-se uma das mais importantes conquistas da sociedade brasileira no século XX. O SUS deve ser valorizado e defendido como um marco para a cidadania e o avanço civilizatório. A democracia envolve um modelo de Estado no qual políticas protegem os cidadãos e reduzem as desigualdades. O SUS é uma diretriz que fortalece a cidadania e contribui para assegurar o  exercício de direitos, o pluralismo político e o bem-estar como valores de uma sociedade fraterna, pluralista e sem preconceitos, conforme prevê a Constituição  Federal de 1988.Segundo o texto, duas características da concepção da política pública analisada são:",A: Paternalismo e filantropia; B: Liberalismo e meritocracia; C: Universalismo e igualitarismo; D: Nacionalismo e individualismo; E: Revolucionarismo e coparticipação
89,A,1.471,1.73902,0.23765,2019,"TEXTO I - Meditações , de René DescartesConsidero apropriado deter-me algum tempo na contemplação deste Deus todo perfeito, ponderar totalmente à vontade seus maravilhosos atributos, considerar, admirar e adorar a incomparável beleza dessa imensa luz.TEXTO IIQual será a forma mais razoável de entender como é o mundo? Existirá alguma boa razão para acreditar que o mundo foi criado por uma divindade todo-poderosa? Não podemos dizer que a crença em Deus é “apenas” uma questão de fé.Os textos abordam um questionamento da construção da modernidade que defende um modelo",A: centrado na razão humana; B: baseado na explicação mitológica; C: fundamentado na ordenação imanentista; D: focado na legitimação contratualista; E: configurado na percepção etnocêntrica
90,C,2.54319,0.68737,0.16087,2019,"A comunidade de Mumbuca, em Minas Gerais, tem uma organização coletiva de tal forma expressiva que coopera para o abastecimento de mantimentos da cidade do Jequitinhonha, o que pode ser atestado pela feira aos sábados. Em Campinho da Independência, no  Rio de Janeiro, o artesanato local encanta os frequentadores do litoral sul do estado, além do restaurante quilombola que atende aos turistas.No texto, as estratégias territoriais dos grupos de remanescentes de quilombo visam garantir:",A: Perdão de dívidas fiscais; B: Reserva de mercado local; C: Inserção econômica regional; D: Protecionismo comercial tarifário; E: Benefícios assistenciais públicos
46,B,1.33904,-0.24666,0.20167,2020,"         A expansão das cidades e a formação das aglomerações urbanas no Brasil foram marcadas pela produção industrial e pela consolidação das metrópoles como locais de seu desenvolvimento. Na segunda metade do século XX, as metrópoles brasileiras estenderam-se por áreas de ocupação contínua, configurando densas regiões urbanizadas.O  resultado do processo geográfico descrito foi o(a)",A:  valorização da escala local; B:  crescimento das áreas periféricas; C:  densificação do transporte ferroviário; D:  predomínio do planejamento estadual; E:  inibição de consórcios intermunicipais
47,D,1.04807,0.55132,0.21946,2020,"         Descrição da imagem: Representação que trata da zona de pastoreio e cultura do algodão e cereais do agreste (1963). A figura ilustra os meses do ano em três eixos referentes às culturas do feijão, do milho e do algodão, indicando para cada cultura as convenções de pastoreio, plantio e limpa, crescimento, colheita de feijão, colheita de milho verde, colheita de milho seco e colheita de algodão, apresentando os seguintes dados:O pastoreio ocorre em janeiro e fevereiro na cultura do feijão, em janeiro e fevereiro na cultura do milho e em janeiro e fevereiro na cultura do algodão.O plantio e a limpa ocorrem em março e abril na cultura do feijão, em março e abril na cultura do milho e em maio na cultura do algodão.O crescimento ocorre em maio na cultura do feijão, em maio na cultura do milho e de junho a outubro na cultura do algodão.A colheita do feijão ocorre em junho e julho, a colheita do milho verde ocorre em junho e julho, a colheita do milho seco ocorre de agosto a outubro e a colheita do algodão ocorre em novembro e dezembro.A dinâmica produtiva apresentada na imagem tem como estratégia central a ",A:  separação pelo tipo de solo; B:  exportação da colheita sazonal; C:  priorização da tecnologia moderna; D:  adequação pelo tempo da natureza; E:  intensificação da atividade pecuária
48,D,1.73079,1.00147,0.27,2020,"         A demanda mundial para a produção de alimentos aumenta progressivamente a taxas muito altas. Atualmente, na maioria dos países, continentes e regiões, a água consumida na agricultura é de cerca de 70 por cento da disponibilidade total.Para que haja a redução da pressão sobre o recurso natural mencionado, a expansão da agricultura demanda melhorias no(a)",A:  fertilização química do solo; B:  escoamento hídrico do terreno; C:  manutenção de poços artesianos; D:  eficiência das técnicas de irrigação.; E:  velocidade das máquinas colheitadeiras
